Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Guinea-Bissau,GNB,Renewable energy share of TFEC (%),2.1_SHARE.TOTAL.RE.IN.TFEC,88.57960543,88.57252229,88.51385297,88.03747267,88.52340019,88.55112113,89.40361011,88.36343874,89.01921391,88.05840681,91.23772485,91.20715817,91.03682145,89.04779005,88.5528656,88.52678113,88.28714797,87.9049052,88.42034491,87.89475186,87.80712886,87.71512515,87.60635625,87.42242388,87.06001713,86.85179394,
Guinea-Bissau,GNB,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,40,41,44,47,49,50,51,55.966,24.2,16,25.07,24.898,23.556,21.682,28.285,26.244,27.946,29.672,29.819,30.896,31.953,33.17,34.25,35.36,35.36,36.35,
Guinea-Bissau,GNB,Total final energy consumption (TFEC) (TJ),1.1_TOTAL.FINAL.ENERGY.CONSUM,18209.56407,18351.89919,18514.2206,18759.67074,18670.56616,18921.58991,19032.10618,19503.65473,20033.11332,20937.80784,20893.6271,21225.39545,21594.14146,22416.70455,22887.9098,23244.55915,23651.3813,24099.86104,24313.4202,24815.79337,25201.43898,25573.60542,25954.7149,26358.79787,26829.15852,27257.4105,
Guyana,GUY,Access to Clean Fuels and Technologies for cooking (% of total population),2.1_ACCESS.CFT.TOT,,,,,,,,,,,36.33,38.72,41.52,43.89,46.48,48.99,51.81,54.33,57.03,59.48,61.85,64.31,66.38,68.64,70.79,72.59,74.48
Guyana,GUY,Access to electricity (% of rural population with access),1.2_ACCESS.ELECTRICITY.RURAL,60.99880363,61.91304305,62.82444883,61.698284,64.62620579,65.50883313,66.37413188,67.21827325,68.03718212,68.82757091,69.58702717,70.32136053,71.03801223,71.74418864,72.44449611,75.5,69.47067239,74.58564745,75.33687176,72.3,76.90056721,77.70715234,78.52581012,79.3535997,84,81.02419963,81.86135995
Guyana,GUY,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,68.21060181,68.88869476,69.56626892,72.376631,70.90919495,71.56842041,72.21540833,72.84710693,73.46044159,74.05236816,74.62134552,75.17190552,75.71012115,76.2420578,76.77376556,77.5,73.38258786,78.4282074,79.01815796,77.6,80.25813293,80.90215302,81.55818939,82.22323608,86.9,83.56835175,84.24290466
Guyana,GUY,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,85.3769989,85.56494904,85.75272369,90.396341,86.12415314,86.30574799,86.48321533,86.65553284,86.8216629,86.98058319,87.13188934,87.27777863,87.42105103,87.56452179,87.71101379,81.6,82.41903503,88.19677734,88.38274384,90.9,88.79038239,89.00849152,89.23373413,89.46434021,94.4,89.93447113,90.17073059
Guyana,GUY,Energy intensity level of primary energy (MJ/2011 USD PPP),6.1_PRIMARY.ENERGY.INTENSITY,11.58387556,9.419647986,9.244659762,8.746238185,9.835913806,9.649573355,9.446968284,9.155492817,9.419557856,9.660760651,9.295656064,9.135296044,9.333545425,9.197154116,9.369257931,8.337296673,7.407478793,7.835031223,7.541920116,7.26669112,7.357599779,7.495791551,7.461092888,6.715872586,6.611909566,6.36286668,
Guyana,GUY,Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Guyana,GUY,Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,1.602564103,2,2.145922747,2.083333333,0.881834215,0.872600349,0.726849833,0.631313131,0.585480094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Guyana,GUY,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,8810.178,5686.626,7849.753,8612.717,8595.686,8408.435,9124.689,9007.296,8480.483,10065.21,11247.11,11626.43,12855.21,11759.89,12712.94,10305.69,10467.78,8908.136,8410.411,8197.774,7959.693,9385.261,7793.498,6681.715,6404.999,6723.647,
Guyana,GUY,Renewable energy share of TFEC (%),2.1_SHARE.TOTAL.RE.IN.TFEC,42.2339423,33.30546197,42.46382348,44.42552202,39.70794807,38.38139979,38.60819361,36.9338793,34.65207317,35.74764476,39.50352144,40.31808249,43.24303477,43.40329429,44.48829047,43.36353838,47.26624608,35.98181292,34.53650759,33.70252495,33.84141565,36.30064763,28.25642628,26.26672787,24.01520131,25.25872772,
Guyana,GUY,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,312,250,233,240,567,573,687.9,792,854,866.79,897.62,919,914.44,820.47,853.66,643.86,664.34,698.8,709.2,723.1,867.7,910.4,942.4,962.18,979.36,1039.03,
Guyana,GUY,Total final energy consumption (TFEC) (TJ),1.1_TOTAL.FINAL.ENERGY.CONSUM,20860.4206,17074.1544,18485.74235,19386.8673,21647.26816,21907.57775,23634.07388,24387.62505,24473.23414,28156.28853,28471.15799,28836.76326,29727.81644,27094.46412,28575.92384,23765.79584,22146.41709,24757.32954,24352.23359,24323.91642,23520.56747,25854.25223,27581.32937,25437.942,26670.603,26619.104,
Haiti,HTI,Access to Clean Fuels and Technologies for cooking (% of total population),2.1_ACCESS.CFT.TOT,,,,,,,,,,,3.22,3.29,3.33,3.34,3.46,3.54,3.56,3.59,3.75,3.8,3.86,3.92,4.01,4.1,4.17,4.27,4.34
Haiti,HTI,Access to electricity (% of rural population with access),1.2_ACCESS.ELECTRICITY.RURAL,10.28074516,10.06636194,9.827992482,10.10117277,10.36946376,3.9,10.8773006,11.13016264,11.36347854,11.57197931,5.2,10.43546,10.10086781,10.5,8.168840869,7.168559479,11.7,5.204674394,4.27649942,3.39620344,2.56873146,1.799754345,15.2,0.459422942,,,
Haiti,HTI,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,28.00139809,28.4739666,28.94602776,29.41502762,29.87791061,31.3,30.77308464,31.1992569,31.60707664,31.99348068,33.7,31.542382,33.03467178,31.6,33.68727493,34.01931,33.9,34.72515488,35.10958099,35.51503754,35.93851852,36.37701416,37.9,37.28705597,37.75259018,38.22112656,38.69016647
Haiti,HTI,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,72.43665314,72.16818237,71.89954376,71.62986755,71.35813141,76.5,70.80435181,70.52024841,70.22996521,69.9324646,81.9,62.46408,69.00366974,50.38757373,68.38080597,68.07671356,68.9,67.49730682,67.22685242,66.96889496,66.7216568,66.48334503,72.6,66.02635193,65.80410767,65.58364868,65.36348724
Haiti,HTI,Energy intensity level of primary energy (MJ/2011 USD PPP),6.1_PRIMARY.ENERGY.INTENSITY,4.391253933,4.304373375,4.720577978,4.823610215,5.031711039,5.397193079,5.948895608,6.103423259,5.977431615,5.897969396,5.65963893,5.843474376,6.58679335,6.303752235,6.738715753,9.856399585,9.925120398,10.06307964,10.10727406,9.946923952,10.5830589,10.38126938,10.45566814,10.09329028,9.949935889,10.11189212,
Haiti,HTI,Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,474,349,321,274,233,253,272,200,306,405,283,283,260,255,260,265,271,154,181,207,177,121,221,141,90,83,
Haiti,HTI,Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,79.39698492,74.57264957,75.88652482,75.27472527,82.91814947,51.11111111,44.95867769,33.05785124,46.15384615,58.02292264,51.73674589,47.64309764,47.53199269,47.6635514,47.53199269,47.6618705,47.54385965,32.90598291,37.24279835,28.71012483,30.15332198,12.83138918,20.09090909,13.36492891,8.712487899,7.996146435,
Haiti,HTI,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,41711.8,42250.26,47394.09,44491.8,45296.25,46035.26,54125.78,56180.2,57269.67,55080.05,54115.63,52925.51,63621.55,61959.98,60727.32,85987.05,88511.04,90715.44,91503.61,94299.68,96305.13,99290.6,102586.8,103869.4,102661.4,103983.6,
Haiti,HTI,Renewable energy share of TFEC (%),2.1_SHARE.TOTAL.RE.IN.TFEC,81.1195732,81.69235366,83.42712044,84.60971336,95.03960073,81.31914933,82.18016366,80.58819682,79.30019636,77.06392289,76.04014456,73.88468095,74.75197609,74.92265162,71.28993129,76.8986823,77.01263141,75.55910152,75.76546916,76.87040998,79.02484324,79.00636972,83.16109801,82.33475811,78.39123834,76.07221323,
Haiti,HTI,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,597,468,423,364,281,495,605,605,663,698,547,594,547,535,547,556,570,468,486,721,587,943,1100,1055,1033,1038,
Haiti,HTI,Total final energy consumption (TFEC) (TJ),1.1_TOTAL.FINAL.ENERGY.CONSUM,51420.14233,51718.74491,56808.97261,52584.74262,47660.39593,56610.60203,65862.34146,69712.69021,72218.82496,71473.19774,71167.18453,71632.58922,85110.1915,82698.5947,85183.5861,111818.6261,114930.5489,120058.9183,120772.1816,122673.5749,121866.9042,125674.1708,123359.1216,126154.9829,130960.2988,136690.6464,
Honduras,HND,Access to Clean Fuels and Technologies for cooking (% of total population),2.1_ACCESS.CFT.TOT,,,,,,,,,,,29.93,31.66,33.44,35.23,36.93,38.43,40.04,41.46,42.9,44.28,45.59,46.89,48.31,49.51,50.68,51.87,53.1
Honduras,HND,Access to electricity (% of rural population with access),1.2_ACCESS.ELECTRICITY.RURAL,30.25425043,28.942844,32.042222,36.343699,42.132272,43.254808,34.068518,37.959886,40.508974,41.926879,45.24794691,46.71467516,34.150908,37.11738,40.095758,42.351097,46.943208,50.448852,55.266458,59.190562,63.869036,65.757091,69.21689,75.782689,76.318906,78.313718,72.19789818
Honduras,HND,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,54.74451828,54.781937,58.913112,61.100156,64.733947,66.122022,61.68112,64.794754,66.859519,67.394103,67.61672211,68.81343079,63.141137,65.090464,67.113528,68.903309,71.266448,73.548187,76.396899,78.269685,80.984668,82.195298,83.607727,87.184881,88.653773,89.98171,87.57662964
Honduras,HND,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,90.78382111,88.700619,89.851267,92.082517,92.144467,93.264253,93.877733,95.072358,96.042962,95.3172,94.45550537,94.79306793,93.140655,94.466186,95.88663,96.042583,96.856154,97.539377,97.960649,97.921085,98.759449,99.174969,98.486672,98.989674,98.762347,98.897656,100
Honduras,HND,Energy intensity level of primary energy (MJ/2011 USD PPP),6.1_PRIMARY.ENERGY.INTENSITY,6.339004011,6.193102393,6.115057401,5.883397464,6.188180314,6.322308147,6.127506533,6.375020241,6.651596005,5.960707099,5.766482228,6.054041382,6.07101105,6.312302505,6.404586457,6.312224416,5.755526535,6.364856756,6.05657653,5.947895977,5.871865338,6.269732057,6.097660115,6.018827044,6.014682578,6.152413251,
Honduras,HND,Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,2279,2312,2192,2258,1817,1673,2039,2085,1923,2136,2261,1913,1641,1777,1454,1846,2212,2382,2488,2965,3240,3580,3816,3775,3523,3790,
Honduras,HND,Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,98.27511859,98.55072464,93.55527102,88.1342701,77.81584582,61.32697947,66.48190414,66.48596939,56.31039531,62.14722141,61.91128149,49.25334706,39.96590356,39.17548501,29.96702391,32.94663573,36.92821369,37.60063141,37.99053291,44.75471698,47.80876494,46.7790409,49.30232558,46.7550161,43.82931077,42.2755159,
Honduras,HND,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,68536.86,68607.51,68188.19,68382.38,67456.71,67345.41,68847.34,77514.8,77555.24,60416.3,62769.23,61605.26,62643.62,66547.8,68795.49,74514.68,79212.62,84987.67,84906.38,87595.66,88668.9,90445.39,92019.72,93230.06,95778.1,102277.9,
Honduras,HND,Renewable energy share of TFEC (%),2.1_SHARE.TOTAL.RE.IN.TFEC,70.12908225,70.20188484,67.74912406,66.72504953,63.94686672,62.96969789,62.63058615,65.38147506,62.87304503,53.76411139,55.12760621,50.54400519,49.56291452,48.45273865,48.19214213,49.80780904,51.57203715,50.13152483,51.15814901,52.5970072,53.15536469,51.96953753,48.77768569,49.76716726,54.04094179,51.53741358,
Honduras,HND,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,2319,2346,2343,2562,2335,2728,3067,3136,3415,3437,3652,3884,4106,4536,4852,5603,5990,6335,6549,6625,6777,7653,7740,8074,8038,8965,
Honduras,HND,Total final energy consumption (TFEC) (TJ),1.1_TOTAL.FINAL.ENERGY.CONSUM,97729.58351,97728.87175,100648.0762,102483.8205,105488.6869,106948.9171,109926.0669,118557.7412,123352.1296,112372.9165,113861.7007,121884.405,126392.1232,137345.7969,142752.5048,149604.4123,153596.0656,169529.3935,165968.4364,166541.1488,166810.8205,174035.3952,188651.2627,187332.4626,177232.4775,198453.692,
"Hong Kong SAR, China",HKG,Access to Clean Fuels and Technologies for cooking (% of total population),2.1_ACCESS.CFT.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,Access to electricity (% of rural population with access),1.2_ACCESS.ELECTRICITY.RURAL,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Hong Kong SAR, China",HKG,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Hong Kong SAR, China",HKG,Energy intensity level of primary energy (MJ/2011 USD PPP),6.1_PRIMARY.ENERGY.INTENSITY,2.344713721,2.301093711,2.573530473,2.402424658,2.28751301,2.22535666,2.103661138,1.925207192,2.670607381,3.194264531,2.509674071,2.601219991,2.374642275,2.370516713,2.048273889,1.88708071,1.859511958,1.876231246,1.801209986,1.943826047,1.694160354,1.744748011,1.657751334,1.573636727,1.553685814,1.488085793,
"Hong Kong SAR, China",HKG,Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,93,80,91,95,106,106,
"Hong Kong SAR, China",HKG,Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002589533,0.002567262,0.002631995,0.002581844,0.242269518,0.204561727,0.234270415,0.242606875,0.26560425,0.278727321,
"Hong Kong SAR, China",HKG,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,2278.666,2309.439,2288.672,2377.433,2315.845,2354.028,2381.243,2367.426,2322.795,2342.808,2268.408,2283.397,2353.986,2350.009,2366.966,2345.194,2362.981,2288.597,2394.081,2368.227,2831.994,3773.038,2938.342,3232.712,3194.256,3173.745,
"Hong Kong SAR, China",HKG,Renewable energy share of TFEC (%),2.1_SHARE.TOTAL.RE.IN.TFEC,1.073856299,1.041433078,0.888650756,0.898034879,0.805322432,0.837325883,0.858603628,0.842976092,0.618445885,0.52505826,0.597431642,0.602489701,0.684346968,0.696847292,0.753486432,0.759139399,0.744006616,0.700369495,0.723819906,0.649481505,0.834900884,1.065135915,0.824365082,0.901276843,0.858141923,0.852783452,
"Hong Kong SAR, China",HKG,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,28938,31807,34907,35950,26743,27916,28442,28945,31417,29498,31331,32432,34314,35509,37132,38451,38617,38952,37994,38732,38387,39108,38844,39158,39902,38030,
"Hong Kong SAR, China",HKG,Total final energy consumption (TFEC) (TJ),1.1_TOTAL.FINAL.ENERGY.CONSUM,212194.6858,221755.8717,257544.5962,264737.2674,287567.4272,281136.4187,277339.033,280841.4168,375585.8119,446199.6271,379693.3139,378993.5321,343975.5138,337234.4308,314135.1853,308927.9784,317602.1488,326769.9429,330756.4464,364633.478,339201.222,354230.6617,356436.9797,358681.3557,372229.3381,372163.061,
Hungary,HUN,Access to Clean Fuels and Technologies for cooking (% of total population),2.1_ACCESS.CFT.TOT,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Hungary,HUN,Access to electricity (% of rural population with access),1.2_ACCESS.ELECTRICITY.RURAL,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Hungary,HUN,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Hungary,HUN,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Hungary,HUN,Energy intensity level of primary energy (MJ/2011 USD PPP),6.1_PRIMARY.ENERGY.INTENSITY,6.838309854,7.392817339,6.98967299,7.191020453,6.76544404,6.923488131,7.1015366,6.730904741,6.37998884,6.13373661,5.769361111,5.68890411,5.445601119,5.353633962,5.088633893,5.15291929,4.923977291,4.795874844,4.709430756,4.729614175,4.855844503,4.631354943,4.434040025,4.16810402,4.21020415,4.318311506,
Hungary,HUN,Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,195,218,204,205,206,219,257,269,215,246,243,257,237,336,936,1870,1493,1883,2357,2895,3020,2708,2646,2788,3140,3211,
Hungary,HUN,Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,0.685750457,0.727563996,0.643837778,0.622816345,0.614650157,0.643776824,0.732402394,0.759951408,0.578112396,0.65024318,0.690517462,0.705753124,0.655474735,0.984038659,2.776788893,5.229891487,4.163529379,4.712212212,5.888819488,8.062270246,8.081132429,7.518254255,7.639670853,9.203142536,10.6831791,10.58269066,
Hungary,HUN,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,30597.28,32301.09,32282.81,33225.06,33321.97,35424.13,34875.57,34115.29,33951.1,34293.38,33821.81,35295.31,35727.87,36172.82,33044.11,34523.68,39121.05,42289.62,46802.49,55963.03,95413.92,105025.6,110845,117369.9,104209.4,110073.3,
Hungary,HUN,Renewable energy share of TFEC (%),2.1_SHARE.TOTAL.RE.IN.TFEC,3.856669561,4.27666391,4.886103146,5.046239461,5.106918467,5.417597575,5.143343973,5.23053173,5.188747806,5.158472171,5.166111848,5.121124405,5.166033218,5.009128394,4.628674222,4.664768951,5.364128636,6.140332595,6.755189413,8.399154789,13.45602883,14.74299174,16.46520462,17.19638871,15.67454982,15.55936205,
Hungary,HUN,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,28436,29963,31685,32915,33515,34018,35090,35397,37190,37832,35191,36415,36157,34145,33708,35756,35859,39960,40025,35908,37371,36019,34635,30291,29371,30342,
Hungary,HUN,Total final energy consumption (TFEC) (TJ),1.1_TOTAL.FINAL.ENERGY.CONSUM,793360.1652,755287.0807,660706.6825,658412.2743,652486.8218,653871.5641,678071.8961,652233.6879,654321.6451,664797.228,654685.9804,689210.1657,691591.9525,722138.008,713900.1021,740094.1046,729308.5728,688718.7192,692837.5674,666293.5903,709079.3369,712376.4419,673207.5462,682526.442,664831.8528,707440.9583,
Iceland,ISL,Access to Clean Fuels and Technologies for cooking (% of total population),2.1_ACCESS.CFT.TOT,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Iceland,ISL,Access to electricity (% of rural population with access),1.2_ACCESS.ELECTRICITY.RURAL,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Iceland,ISL,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Iceland,ISL,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Iceland,ISL,Energy intensity level of primary energy (MJ/2011 USD PPP),6.1_PRIMARY.ENERGY.INTENSITY,12.98918588,11.90827054,12.01668643,12.74556935,12.47471746,12.47110236,12.82411257,11.95680598,11.94393667,12.89252041,13.79021228,12.85833963,13.17750627,12.82733862,11.7267653,11.2443691,13.36544959,14.49758539,16.14138554,17.57097804,18.31942797,19.21794717,18.53985335,18.57423211,18.10574784,16.5574956,
Iceland,ISL,Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,4504,4487,4540,4722,4775,4972,5118,5582,6276,7183,7679,8029,8410,8494,8619,8681,9926,11974,16465,16832,17057,17209,17546,18111,18120,18795,
Iceland,ISL,Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,99.86696231,99.84423676,99.86801584,99.89422467,99.89539749,99.81931339,99.90240094,99.92839241,99.92039484,99.93043962,99.93492972,99.9502054,99.92870722,99.92941176,99.95361243,99.9424361,99.95971803,99.97495199,99.9878545,99.98811928,99.98827598,99.98837952,99.98290501,99.97240009,99.98344645,99.97872227,
Iceland,ISL,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,30460.41,30144.68,30848.64,31608.29,32308.31,33017.88,32556.28,34402.49,37294.58,41009.76,43963.69,45583.21,47202.2,47167.34,48425.76,49023.51,53621.73,61250.96,77859.13,79405.99,79386.96,80595.34,84106.67,85919.5,87101,91392.87,
Iceland,ISL,Renewable energy share of TFEC (%),2.1_SHARE.TOTAL.RE.IN.TFEC,54.67215495,54.78742376,54.63326131,54.65954212,54.13755312,55.65071671,52.25319555,54.88195631,57.21244566,59.81767631,60.66047706,62.11936348,61.84319625,61.88160482,61.80698855,62.46559957,64.01584575,66.7515976,73.46157031,74.12387755,75.41969184,76.45085366,77.34468142,76.21949595,76.33887098,77.02968921,
Iceland,ISL,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,4510,4494,4546,4727,4780,4981,5123,5586,6281,7188,7684,8033,8416,8500,8623,8686,9930,11977,16467,16834,17059,17211,17549,18116,18122,18799,
Iceland,ISL,Total final energy consumption (TFEC) (TJ),1.1_TOTAL.FINAL.ENERGY.CONSUM,55714.6687,55021.16714,56464.94326,57827.57918,59678.18665,59330.55665,62304.85937,62684.51839,65186.13139,68557.9289,72475.01525,73380.03394,76325.61521,76221.90817,78349.97488,78480.81238,83763.2142,91759.54165,105986.2043,107126.0606,105260.2551,105421.1119,108742.6678,112726.408,114097.8362,118646.292,
India,IND,Access to Clean Fuels and Technologies for cooking (% of total population),2.1_ACCESS.CFT.TOT,,,,,,,,,,,22.15,23.85,25.01,25.93,27.41,28.34,29.74,30.95,32.06,32.82,34.4,35.42,36.64,37.81,38.8,39.88,41.04
India,IND,Access to electricity (% of rural population with access),1.2_ACCESS.ELECTRICITY.RURAL,29.74335359,31.58733651,33.45549763,38.7,37.1959025,39.06134795,40.91753222,42.7613124,44.5888631,48.1,48.18162867,43.6,51.45996568,53.33330177,53.59991989,56.7675291,55.7,60.29470156,62.11010383,66,65.7,55.8,72.7,71.65504757,73.63162317,83.2,77.62869016
India,IND,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,43.29156113,44.93899536,46.58592224,50.9,49.86753464,51.49610519,53.1124382,54.71347427,56.29615784,60.1,59.39574432,55.8,62.3,63.92449188,64.4,66.93244934,67.9,69.98802185,71.5473175,75,76.3,67.6,79.9,79.59911346,81.23950958,88,84.52681732
India,IND,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,82.77583313,83.38211823,83.98822784,82.8,85.19632721,85.79625702,86.39206696,86.98271942,87.56718445,91.3,88.71408844,87.6,89.83992004,90.40172577,90.96656036,91.53722382,93.1,92.7073288,93.31163025,96.1,94,92.9,96.1,96.48490906,97.13742065,97.5,98.44631195
India,IND,Energy intensity level of primary energy (MJ/2011 USD PPP),6.1_PRIMARY.ENERGY.INTENSITY,8.291597909,8.548366552,8.400188527,8.211161678,7.994113011,7.858160303,7.530163675,7.524182021,7.256037794,7.050547079,6.949594871,6.724806376,6.672001023,6.333921729,6.181107871,5.877519466,5.661849048,5.507649299,5.56214241,5.646711932,5.353179242,5.232985711,5.199643316,4.98862544,4.960149499,4.730910449,
India,IND,Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,71688,72814,69974,70577,82927,73126,69854,75700,84132,83274,77426,77680,73597,87664,99059,118935,135725,147122,140062,143650,157135,186077,176689,206622,210273,212195,
India,IND,Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,24.48929396,22.80740221,20.75265214,19.55881334,21.21909967,17.26053911,15.76729394,16.01513081,16.70110829,15.25807575,13.59094803,13.20704353,12.05516116,13.46942476,14.4825005,16.61901808,17.54042472,17.86408569,16.50983374,15.66005525,16.04374444,17.31696286,15.73297336,17.34931383,16.25383982,15.34305035,
India,IND,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,5645860,5724241,5794445,5825789,5889504,5915133,5955321,6027971,6104928,6172063,6231016,6298836,6363576,6468599,6600165,6752224,6904236,7041745,7130872,7236991,7376893,7553407,7628053,7791782,7903163,8011645,
India,IND,Renewable energy share of TFEC (%),2.1_SHARE.TOTAL.RE.IN.TFEC,58.65285835,57.60479334,57.23056748,56.98336334,55.55718746,54.484117,53.7674097,52.4880731,52.71225571,51.7172937,51.57934762,51.78721923,50.56944266,50.84279906,49.72402461,48.57530875,47.44372171,45.86780352,43.63288301,40.77082759,39.48150873,38.93174021,38.39089015,37.84984118,36.65183786,36.02122257,
India,IND,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,292732,319256,337181,360845,390813,423660,443031,472678,503751,545770,569688,588171,610502,650837,683991,715656,773784,823563,848355,917302,979416,1074536,1123049,1193480,1287398,1383004,
India,IND,Total final energy consumption (TFEC) (TJ),1.1_TOTAL.FINAL.ENERGY.CONSUM,9625890.637,9937091.462,10124737.98,10223666.45,10600795.81,10856619,11076079.42,11484458.55,11581610.23,11934234.29,12080447.48,12162916.05,12583836.53,12722743.67,13273593.71,13900527.19,14552475.55,15352261.19,16342885.25,17750414.76,18684425.28,19401668.04,19869435.09,20586036.18,21562801.38,22241457.76,
Indonesia,IDN,Access to Clean Fuels and Technologies for cooking (% of total population),2.1_ACCESS.CFT.TOT,,,,,,,,,,,5.42,6.93,9.05,11.29,14.41,18.1,21.99,26.28,31.03,35.7,40.19,43.93,47.73,51.13,54.17,56.49,58.37
Indonesia,IDN,Access to electricity (% of rural population with access),1.2_ACCESS.ELECTRICITY.RURAL,48.43357138,32.8,51.77331177,36.28183787,49.4,51.74194625,59.56610449,73.4,71.9166095,75.9331045,79.72486434,79.19714531,81.09192656,84.5,82.69577398,77.00007615,84.70908779,86.1,87.71966442,88.5,89.39,90.4,92.9,93.27557792,94.29,95.22907841,94.77313657
Indonesia,IDN,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,61.70114517,48.9,65.10918427,55.43,62.8,66.86,72.39,80.3,80.94,83.73,86.3,86.26,87.6,87.94,89.01,86.19462585,90.62,91.1,92.73,93.55,94.15,94.83,96,96.46425831,97.01,97.53736744,97.62
Indonesia,IDN,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,91.81433868,87.6,92.55205536,92.9197998,94.6,93.64807129,94.00653839,97.5,94.70697784,95.04689026,95.3792038,95.70608521,96.03034973,98.1,96.68231964,97.01564026,97.35762024,98.2,98.0872345,98.9,98.96,99.35,99.2,99.67316508,99.74,99.83139359,100
